hora,region,concentracion_ref,concentracion_comuna,concentracion_comb,concentracion_rebote,emision_ref,emision_comuna,emision_comb,emision_rebote
10,Región Metropolitana de Santiago,16.481578586850485,15.124694750626919,15.008861527607339,15.047607108082758,1.4958637895577362,0.9403656690240562,0.9395129885137848,0.9402145228039721
10,Región de Aysén del Gral.Ibañez del Campo,9.245161985104602,8.392171174181538,8.16989466609303,8.930934547134923,1.7065429416541258,0.40786730500052787,0.2691531093251941,0.8970456869207235
10,Región de Coquimbo,1.554658866445933,1.357470863908618,1.3314695174830213,1.3371505716130845,0.016522950807340005,0.0005550019368055192,0.0005550019368055192,0.0005550019368055192
10,Región de La Araucanía,22.04406078101257,22.639184949339963,13.940966668211914,17.185778903983902,4.737012717332503,4.084249900836655,2.0312482590068908,2.796775022895079
10,Región de Los Lagos,18.087982427414428,13.404027805360473,10.418130729651082,14.388838850641532,4.799509218907185,2.2368239425308474,0.6724578924537638,2.4547090484549297
10,Región de Los Ríos,22.81134436757569,18.443275401113382,12.716314724929232,18.425841751911463,2.6502248412518954,1.4512194659760238,0.7859963835417094,1.6757709158608283
10,Región de Magallanes y Antártica Chilena,7.055455127934515,6.653962771870255,6.690660133059341,6.719252487069816,0.0014427548330990159,0.0,0.0,0.0
10,Región de Valparaíso,5.327217180391299,4.642929606020207,4.515163615626338,4.542292836281496,0.3162517849863167,0.06515899240443952,0.06430066277850585,0.06436093794993002
10,Región de Ñuble,22.695901907192194,18.74131744461661,15.139942554660411,15.400066842978418,1.7381842044175437,1.2136467439581038,0.9551012503747931,0.9573032136699527
10,Región del Bío-Bío,16.67248832976683,16.338407443106597,12.544251938056561,13.189657998164844,2.292778545954533,1.6298165686174593,1.1538349270434736,1.1870379889901774
10,Región del Libertador Bernardo O'Higgins,8.394041590456984,7.990847956330369,7.11012905104249,7.290186842513053,0.3809904124787182,0.2760410422135102,0.23314008515276774,0.24235095273353915
10,Región del Maule,10.070646270855725,8.648284278270753,6.360542602948248,6.69075770512921,0.8258557000179002,0.5967717470427204,0.29252137621807345,0.33137588601521284
11,Región Metropolitana de Santiago,16.534482366640333,15.390851568656478,15.27939372504809,15.317799440231568,1.302053019664947,0.8237322653237441,0.8229805640654388,0.8235990219016329
11,Región de Aysén del Gral.Ibañez del Campo,9.237642022296843,8.384994949081616,8.155064200555154,8.933927561407542,1.5038592025227568,0.3595092796966831,0.23722171199999542,0.7907586325532021
11,Región de Coquimbo,1.5240611147825118,1.3263766032788193,1.3019914432233641,1.307423407835531,0.014192237402898909,0.00040388489390286023,0.00040388489390286023,0.00040388489390286023
11,Región de La Araucanía,22.462558413047923,23.147212349011244,14.190910352516848,17.519811889748638,4.219826636653546,3.623221427157908,1.8003313548337236,2.478575072318319
11,Región de Los Lagos,18.493667124918645,13.539424404356923,10.461296593960178,14.591677899112248,4.420667943402841,2.0030120348410843,0.6075805636774196,2.2185957086445836
11,Región de Los Ríos,23.460656379647148,18.808746255913885,12.92408163368611,18.844863816342066,2.460431145349701,1.3152249600778652,0.7253809418721362,1.5460171113719505
11,Región de Magallanes y Antártica Chilena,7.03583554222062,6.646543213590555,6.680930787974018,6.710462450484923,0.0012719022811377282,0.0,0.0,0.0
11,Región de Valparaíso,5.28906059300759,4.724826602122361,4.601126648287004,4.627433002439766,0.27720254382277365,0.05705617983318719,0.05629949570233929,0.056352632937872855
11,Región de Ñuble,23.061474307128048,19.095080657664216,15.404872216914992,15.666179998125855,1.532016583445528,1.069850541185246,0.8419227901655882,0.843863996809451
11,Región del Bío-Bío,16.981288278304174,16.71512043954662,12.783310442274011,13.439441007436862,2.0615145285766885,1.4698482836006241,1.0416553618849274,1.0713503781339586
11,Región del Libertador Bernardo O'Higgins,8.402970643544338,8.058852960329842,7.164134377541736,7.3470828081554975,0.3344271931190997,0.24306293334982937,0.20524273969189966,0.21336281962571352
11,Región del Maule,10.21457352860645,8.763327509157564,6.422778117325461,6.759177936578965,0.7264066179645859,0.525740539972635,0.2575816098696461,0.291828753441237
12,Región Metropolitana de Santiago,14.416135955728526,14.246527959559149,14.140199050059591,14.176848621206545,0.62103358087709,0.3808669350182709,0.38053035062255264,0.38080727216699556
12,Región de Aysén del Gral.Ibañez del Campo,9.039031078595448,8.32373122498727,8.105371165584614,8.820346507161643,0.6745411485456986,0.16110891372482702,0.10635305683588865,0.35420555882408994
12,Región de Coquimbo,1.4881322869620774,1.2996222798790604,1.2766566430896165,1.2819010424160264,0.007207987817181503,0.00037570759702368773,0.00037570759702368773,0.00037570759702368773
12,Región de La Araucanía,20.757224193861447,21.651343137114676,13.463359223667016,16.50917186453603,2.087789607154507,1.7218939611802624,0.8492123493428014,1.1675379514136295
12,Región de Los Lagos,18.074014952770998,13.225279242094578,10.352973105469532,14.277058373217018,2.7982323512752494,1.0318396203142362,0.33694390183350564,1.2292906379649315
12,Región de Los Ríos,22.749408338774376,18.157474743973964,12.661162181017255,18.26862307338904,1.6361575923293992,0.7432433876655616,0.46454516492341164,0.9875757528728416
12,Región de Magallanes y Antártica Chilena,6.998638039859113,6.639034879550204,6.671076001359324,6.701499368330311,0.0005695084813790705,0.0,0.0,0.0
12,Región de Valparaíso,4.870864265322729,4.6802962990277415,4.561179541859538,4.586668478308315,0.12776714028657746,0.02642958055900169,0.026090766235218856,0.026114559064416544
12,Región de Ñuble,20.766484843665925,17.624998706976726,14.213696619525486,14.473356369508299,0.6867305322754357,0.47920821724591,0.37714983635893434,0.3780190340410896
12,Región del Bío-Bío,15.972317287606934,16.073148483413423,12.324850299876786,12.967003686143885,1.107517539465937,0.8013663420268051,0.5728043664964556,0.5879193501395924
12,Región del Libertador Bernardo O'Higgins,7.8698956475143405,7.7370385466483915,6.894357988355106,7.067542988735376,0.15304195170603446,0.10949145129725034,0.09255699510677896,0.09619285266151094
12,Región del Maule,9.764349522771687,8.455961245194802,6.279896653176969,6.594215160848738,0.32890421448153,0.23601848479712362,0.1159315535869292,0.1312677036130681
13,Región Metropolitana de Santiago,11.68926310119069,12.207874222402355,12.104025042103974,12.138336496567971,0.4573831522458996,0.27377662656523233,0.27354101748903886,0.2737348627128929
13,Región de Aysén del Gral.Ibañez del Campo,8.799992334467607,8.237882296984779,8.04322756499882,8.644051831306129,0.47287993898866304,0.11285598858031479,0.07452700636226951,0.24802368012699685
13,Región de Coquimbo,1.5030556751858621,1.3185425583462098,1.2953161799048651,1.3007553481705754,0.005554309353202012,0.0003791118235090755,0.0003791118235090755,0.0003791118235090755
13,Región de La Araucanía,17.518662371954854,18.47664083763037,11.949237459028685,14.414505458616029,1.3630973806104831,1.1548950306520835,0.5729155174919838,0.7882534091981026
13,Región de Los Lagos,16.660847589793487,12.608889264811591,10.119646023625263,13.505410561043519,1.5419588400814186,0.6537734044967587,0.20326528865342713,0.7402582592479816
13,Región de Los Ríos,20.056927046975307,16.457905733004228,11.829985088956445,16.513375656921866,0.8733654150365662,0.44141141375170545,0.2538006260797904,0.5401733184899424
13,Región de Magallanes y Antártica Chilena,6.949269890574235,6.6179048782453975,6.647049034299864,6.678310956452465,0.00039865593895257285,0.0,0.0,0.0
13,Región de Valparaíso,4.403697496161462,4.479649540822158,4.361514998924532,4.387063574569263,0.09161005598487572,0.019026323691368436,0.018789153664393814,0.0188058086502043
13,Región de Ñuble,16.444817775149556,14.684091321917748,11.871299559232977,12.120925064418085,0.4811600735600549,0.3355463675600082,0.26410524764380905,0.2647136846016352
13,Región del Bío-Bío,13.752170636666072,14.30751661873656,11.139800636316766,11.72460454677952,0.6858223045613114,0.4881720083471687,0.34705683340571636,0.35670510623685303
13,Región del Libertador Bernardo O'Higgins,7.073865474004318,7.104300245133066,6.3712704484352765,6.524199265382936,0.10909494243845842,0.07703584756266847,0.06518163279758435,0.06772674113893733
13,Región del Maule,8.890741530656049,7.7699836388328505,5.942203964205497,6.210658505504473,0.2324090036399058,0.16558254839432637,0.08150922088545745,0.09224573011270737
14,Región Metropolitana de Santiago,9.729942185152202,9.926981470123822,9.81532901757561,9.849029678158224,0.44680393215273834,0.26735649351035023,0.2671264941608219,0.2673157239510321
14,Región de Aysén del Gral.Ibañez del Campo,8.616525079220802,8.145591321146247,7.979223153759899,8.445197305874924,0.4616306785826294,0.11017002272251444,0.07275369297301455,0.24211945533905896
14,Región de Coquimbo,1.6376521041442949,1.4456932535999496,1.4171899939968828,1.424260539759483,0.005429303779441481,0.0003716802153613739,0.0003716802153613739,0.0003716802153613739
14,Región de La Araucanía,14.120268486853421,14.624649009209264,10.135859368201197,11.888849104741231,1.2815721153863557,1.1025169020268963,0.548574707790761,0.7551100111971223
14,Región de Los Lagos,14.603045943258286,11.794755186747873,9.79837552499494,12.394310807027415,1.3002163629000045,0.6044481061069508,0.18227815839229797,0.6635117376332293
14,Región de Los Ríos,16.362791943162126,14.160296703774112,10.686021174447777,14.066943014362435,0.7188042081291959,0.3921797805023987,0.21270318143819664,0.4531576921349826
14,Región de Magallanes y Antártica Chilena,6.901774456294234,6.596112048202764,6.622397936102303,6.654490176181199,0.00038916413037964914,0.0,0.0,0.0
14,Región de Valparaíso,4.154358532662482,4.1305469707016265,4.00198329629547,4.030735771626684,0.08945869370405238,0.018580531166373575,0.018349008044245673,0.018365266477955482
14,Región de Ñuble,12.444743750129664,11.504151480250409,9.437332228910043,9.656051561806047,0.4697100385592784,0.32755826759794077,0.2578182168307312,0.2584121685704031
14,Región del Bío-Bío,11.443324411409982,11.885632686087414,9.61745215402529,10.075237331331671,0.6243722729840964,0.4406944761126066,0.31219934069459787,0.3211608643320314
