comuna,region,concentracion_ref,concentracion_comuna,concentracion_comb,concentracion_rebote,emision_ref,emision_comuna,emision_comb,emision_rebote
Cabildo,Región de Valparaíso,2.0917984744098685,1.6001822491945432,1.5522668430822943,1.5629629986049933,0.030806406146540694,0.00041361164675679843,0.00041361164675679843,0.00041361164675679843
Marchigüe,Región del Libertador Bernardo O'Higgins,8.599278780038178,7.726015567171947,6.340432370164073,6.549151616133698,0.09231067532846327,0.15502392088604344,0.09910829098108699,0.10382099444333324
Teno,Región del Maule,6.786443649509297,6.145658601615121,4.981040399648319,5.224834860091516,0.23630949776100502,0.3995387909537889,0.25791619025496587,0.2874220964148593
Longaví,Región del Maule,9.952862664066757,7.434187597966036,4.978103192265842,5.251017555757908,1.123139806096011,0.8795426548766467,0.3570958923891127,0.40828042032762524
Ancud,Región de Los Lagos,19.3528232896724,17.318903401834724,12.757727101783674,16.06411985711646,4.116912686053201,3.9976128062594602,0.791905790514239,2.89727093176391
Teodoro Schmidt,Región de La Araucanía,30.681348451629454,21.57057076239171,14.690009822148356,17.86262428717661,1.4580753614117816,0.8506760623038289,0.36112468938811715,0.49384670784085816
Molina,Región del Maule,4.432909571408211,3.440580417832137,2.963699367107883,3.0588493544180126,0.28267535276832434,0.19440198877924267,0.10609181674487689,0.12104433456799811
Chile Chico,Región de Aysén del Gral.Ibañez del Campo,6.852429042298844,6.6415922010695105,6.5326063686434885,6.752964291372174,1.23754014695241,0.08171275572987326,0.01919865678621048,0.06359996410237666
Castro,Región de Los Lagos,23.263961374634224,19.365352551484975,12.937602194240714,17.380259740690136,2.5257918792989407,1.6114770446697124,0.31923080160683015,1.167922245361059
Río Negro,Región de Los Lagos,33.15501784274132,19.754191705519865,14.423898508318164,25.53219760355101,4.444078864394828,2.5517873936529436,1.1263364549123196,4.117803990627414
Lo Barnechea,Región Metropolitana de Santiago,2.4146152614264853,3.7546959514855507,3.7210791668674603,3.7295073107406087,0.3314806278888884,0.6204928287349686,0.6204928287349686,0.6204928287349686
Collipulli,Región de La Araucanía,13.211994712402472,15.224288745295295,9.574527658597587,10.995699799280478,1.9835671070240604,2.7005406074214915,1.166090405008844,1.5498096639641377
Hualaihué,Región de Los Lagos,9.116193480112626,7.90439164507924,7.279249679241423,7.888031041959077,1.091412864423467,0.03520992539805319,0.00711909338159559,0.02556814719147864
Galvarino,Región de La Araucanía,26.19351318188434,25.115907310542205,15.406034358917347,19.12323032104191,0.9212946192116178,1.423542322662709,0.7161197037825052,0.9734767407055137
Navidad,Región del Libertador Bernardo O'Higgins,7.5112279424894615,7.2146991970513685,6.26410158335981,6.422877889584687,0.03652891236828162,0.02828788863825785,0.017016534259077797,0.017812583080301276
Los Muermos,Región de Los Lagos,19.637617777875207,15.50043556922062,11.89901184374332,15.1242698177045,1.5632671891334737,0.751091099346633,0.14925728670387375,0.5445196079409339
Victoria,Región de La Araucanía,15.020216872432972,16.802121956970428,10.176958373803595,12.041303798366231,2.8018565844030903,3.634836566684497,1.5196330449084374,2.06588954576172
