hora,comuna,region,avg_emision_ref,stddev_emision_ref,avg_emision_comb,stddev_emision_comb,avg_emision_comuna,stddev_emision_comuna,avg_emision_rebote,stddev_emision_rebote,avg_concentracion_ref,stddev_concentracion_ref,avg_concentracion_comb,stddev_concentracion_comb,avg_concentracion_comuna,stddev_concentracion_comuna,avg_concentracion_rebote,stddev_concentracion_rebote
19,La Cruz,Región de Valparaíso,0.0023977711914218544,4.367441973177925e-05,2.6733491603483632e-05,7.467862897164219e-07,2.6733491603483632e-05,7.467862897164219e-07,2.6733491603483632e-05,7.467862897164219e-07,5.606027453824092,1.1281347879286399,4.7378548124380275,1.0253898407166868,5.00910482929464,1.041843664006462,4.801055147564203,1.0255430867592448
19,La Estrella,Región del Libertador Bernardo O'Higgins,0.0018113375558751266,3.350195698532979e-05,0.0013286839150065306,2.4113919095421533e-05,0.0019557418342303857,3.544798610206342e-05,0.001387429966989209,2.5175703691594865e-05,6.502600495299075,1.5260990787358308,4.653682496103913,1.349783681584015,5.233884721567326,1.3393454531155993,4.765519480903944,1.3475469869901
19,La Florida,Región Metropolitana de Santiago,0.014203006468978093,0.0002899405867466601,0.004247554523727069,8.139255429308333e-05,0.004247554523727069,8.139255429308333e-05,0.004247554523727069,8.139255429308333e-05,22.57870176454385,5.8327129509948765,18.628360821306703,5.230891629012937,18.697980988721056,5.234685195882088,18.645947079559168,5.231004297036464
19,La Granja,Región Metropolitana de Santiago,0.0025119321077722028,5.2327901345675305e-05,0.0003887353099023203,7.34600301013069e-06,0.0003887353099023203,7.34600301013069e-06,0.0003887353099023203,7.34600301013069e-06,35.19623931447666,12.322239202267502,31.406327714522675,10.42273288855942,31.496427742640176,10.422529474686936,31.428886340061823,10.422141273492286
19,La Ligua,Región de Valparaíso,0.003128736215508281,5.969247122833147e-05,3.845748127101951e-05,1.5136661665429815e-06,3.845748127101951e-05,1.5136661665429815e-06,3.845748127101951e-05,1.5136661665429815e-06,5.485822336269917,1.1432381353085626,3.9525684197098188,0.9767384963834747,4.177901640308463,0.9830588873706361,4.0051929010237455,0.9740752636195749
19,La Pintana,Región Metropolitana de Santiago,0.010189294625965304,0.0002085209748073368,0.002050453370800347,3.850362910214098e-05,0.002050453370800347,3.850362910214098e-05,0.002050453370800347,3.850362910214098e-05,29.48554209294143,10.357260502028478,25.024038416809507,8.547351430544307,25.12504553662406,8.548010174623728,25.04934481956341,8.546621720975612
19,La Reina,Región Metropolitana de Santiago,0.005075903022619094,0.00011960790559716712,0.001614160055703543,3.205392373104499e-05,0.001614160055703543,3.205392373104499e-05,0.001614160055703543,3.205392373104499e-05,15.62455999188953,2.909251995602689,9.868923995229933,1.8533128740764648,9.929700864685906,1.869481650782549,9.884379335244496,1.8562957531281896
19,La Unión,Región de Los Ríos,0.14478129235267992,0.0026213477360855137,0.018066773487608424,0.00032625516626978176,0.033110757615756846,0.0005981593890417647,0.0391467423427969,0.0007072054013055634,14.927260061605322,3.597141210074911,10.631778123995938,3.5700616859500918,12.077954466975608,3.5470386761576793,12.5134402672027,3.499254122360466
19,Lago Ranco,Región de Los Ríos,0.024835981738354312,0.0004503595119191185,0.0071431038649681766,0.00012887174156836457,0.017894437356334288,0.0003232253046151172,0.015473702818019821,0.0002794225949227989,8.494007992820537,3.1713144103181947,6.6820604221216335,2.7695721345776656,7.552099360062721,2.826548296417103,7.363751235817763,2.8068968284251
19,Lago Verde,Región de Aysén del Gral.Ibañez del Campo,0.0002585916891425695,5.0689357140023755e-06,0.0006515020214225772,1.1769412499576284e-05,0.0025946664588294864,4.688732116378013e-05,0.0021628036575386763,3.906615218989806e-05,6.714148641585916,2.481973779964814,6.551691584235682,2.4415479321302223,6.772236139626121,2.499337491891533,6.776619550014293,2.4293302517823667
