hora,comuna,region,concentracion_ref,concentracion_comuna,concentracion_comb,concentracion_rebote,emision_ref,emision_comuna,emision_comb,emision_rebote
2,Ranquil,Región de Ñuble,27.393379411039252,30.38021311449507,23.54934593165914,24.046283385530106,0.018770225494788406,0.0203062869017853,0.014739244136513839,0.014740128944941842
2,Rauco,Región del Maule,13.738772800273368,8.375606715043382,6.256990234732629,6.65917673166593,0.004970246440681507,0.004594951630214852,0.0027952674926914113,0.0031575825174762354
2,Recoleta,Región Metropolitana de Santiago,35.602373274167384,32.02682778835296,31.958708948559234,31.976280691888576,0.0036415979929674334,0.0011083467794774141,0.0011083467794774141,0.0011083467794774141
2,Renaico,Región de La Araucanía,37.958206642713314,32.99562200375091,19.30238256356655,22.629701015765853,0.03233223209283512,0.03069427616374311,0.014693451961364906,0.018223314218717583
2,Renca,Región Metropolitana de Santiago,48.636385232607516,39.30376926581064,39.22233966668447,39.24349585851033,0.005123743798234444,0.0023992822550065996,0.0023992822550065996,0.0023992822550065996
2,Rengo,Región del Libertador Bernardo O'Higgins,6.2178314874622025,6.4441785091945265,6.3345631022391045,6.46186202154473,0.010689273706861978,0.006233188985980194,0.006173036772462653,0.0064636048739169965
2,Requínoa,Región del Libertador Bernardo O'Higgins,5.756625860471683,6.837697997156636,6.7583778161346055,6.886156929748126,0.014490620536038121,0.008153394559510281,0.00814216362103213,0.008521123716680873
2,Retiro,Región del Maule,23.512417535319894,15.831650369390477,9.72325285376586,10.373600517861748,0.025116759512671092,0.024068010735934793,0.009774089801657702,0.011174591980066349
2,Rinconada,Región de Valparaíso,8.221100423116797,4.182155685486464,4.122435605097772,4.13565138186189,0.006836291605275432,0.0017104160497095292,0.0017104160497095292,0.0017104160497095292
2,Romeral,Región del Maule,2.869876252983073,3.6366063541948246,3.1696345260791605,3.2741200965330473,0.005180862092173913,0.009996395374895634,0.006086735868383147,0.00689928578578802
2,Río Bueno,Región de Los Ríos,19.071267246094298,13.290844325321311,10.03255835612615,15.49681108198304,0.13540375251934647,0.04288334757432629,0.01900527167131568,0.06481909742816161
2,Río Claro,Región del Maule,8.670136080691476,5.635406098008893,4.316059283259109,4.551605180862511,0.008343789150124126,0.004514067100133675,0.0023288196887305867,0.0026586909254355034
2,Río Hurtado,Región de Coquimbo,0.889361041546149,0.9971056510193951,0.9796557782835548,0.9819614125599236,5.4579626962452814e-05,1.2259133322273281e-05,1.2259133322273281e-05,1.2259133322273281e-05
2,Río Ibáñez,Región de Aysén del Gral.Ibañez del Campo,6.6518250122496045,6.210021029319365,6.186500680946169,6.66716678737913,0.010210522758539153,0.00031238299506472733,0.00031238299506472733,0.001021708259226243
2,Río Negro,Región de Los Lagos,43.05305209884041,22.663943399327277,15.741457461664194,30.84760323993319,0.1766909481295394,0.09840093210714379,0.042889075427347274,0.15681003283092504
2,Saavedra,Región de La Araucanía,26.821024664710553,27.07478392708536,16.967159226439357,20.785614560865895,0.03502478296673319,0.030483624977624132,0.012748497510839537,0.01733407823001431
2,Sagrada Familia,Región del Maule,16.357019055423446,7.948836972182662,5.913245509587118,6.291361478186066,0.007441295090706153,0.004531511433763147,0.002626335952927396,0.0029914084636658046
2,Salamanca,Región de Coquimbo,0.9230612246939027,1.1225783517830301,1.0953733562312347,1.0995442739839507,0.0009583220028079952,1.4717464915712453e-05,1.4717464915712453e-05,1.4717464915712453e-05
2,San Antonio,Región de Valparaíso,10.522719393571215,9.192249752223491,8.699000294109185,8.7951677235961,0.005815154502480448,0.0011143913471824132,0.0010900210593405913,0.0010917301940423438
2,San Bernardo,Región Metropolitana de Santiago,52.19277602014718,24.822133327413486,24.73555211115767,24.763359673376446,0.03601244022074106,0.012585468166090802,0.012585468166090802,0.012586617978304623
2,San Carlos,Región de Ñuble,39.59853819370805,20.51635263575566,16.86122249170626,17.146428938252317,0.12385571642521054,0.04430249262887234,0.03578764556545461,0.03614137089585371
2,San Clemente,Región del Maule,3.8463398323307167,3.529124665542876,2.9539336517213295,3.0536273434089543,0.025258367711823382,0.012047976490126152,0.007040121778581482,0.00803930814577131
2,San Esteban,Región de Valparaíso,1.128664204495732,1.2645080857100417,1.2338211646351,1.239599991902693,0.011693603217369458,0.00018475535237995544,0.00018475535237995544,0.00018475535237995544
2,San Fabián,Región de Ñuble,3.394643631184701,3.7989459974802373,3.2802419613367104,3.3400925675531226,0.008915332860510541,0.005380959481352556,0.0032982497981314607,0.0033905333799996
2,San Felipe,Región de Valparaíso,8.600778906803201,1.92567175121411,1.8691323893009752,1.881093436306801,0.01295296112001533,0.00011048557510328895,0.00011048557510328895,0.00011048557510328895
2,San Fernando,Región del Libertador Bernardo O'Higgins,3.142465796338653,3.979141346615312,3.8212392933177854,3.8835232722934716,0.011390541242418192,0.008648497681189285,0.00768736945560164,0.00808888222782547
2,San Ignacio,Región de Ñuble,25.25813489587921,18.939399466099164,15.115546625671966,15.263251517600182,0.0482447825151408,0.026648528881348745,0.020036810494155517,0.02003823683016586
2,San Javier,Región del Maule,14.633768261599585,12.969298043156538,9.096261251487622,9.678744642151809,0.020279016700210845,0.015621948207992457,0.008706592018717577,0.00994484862840775
2,San Joaquín,Región Metropolitana de Santiago,46.83497441609702,36.327571352322906,36.25916727383932,36.27739611069359,0.0022275777757316804,0.0004038265027552964,0.0004038265027552964,0.0004038265027552964
2,San José de Maipo,Región Metropolitana de Santiago,1.8830366687884967,3.1091726952352396,3.074117807672801,3.0838395188864633,0.02262707353490482,0.026051248756152064,0.026051248756152064,0.02607058141740199
2,San Juan de la Costa,Región de Los Lagos,19.90559913131098,16.84586492593586,14.51762424831589,25.211436026891064,0.051133600233889916,0.03541834646524551,0.02845083300936033,0.10390259661786741
2,San Miguel,Región Metropolitana de Santiago,49.951028259595226,37.11070026954015,37.038764290014896,37.05806036790212,0.004279233458158745,0.0008560841319286934,0.0008560841319286934,0.0008560841319286934
2,San Nicolás,Región de Ñuble,45.517326605153244,39.24061132655554,34.77148432676051,35.07749806270176,0.0648852955118556,0.08226040321408719,0.0787936746660718,0.07881779292386337
2,San Pablo,Región de Los Lagos,53.98242168095377,20.171326959038538,16.65637576078613,34.737519251708974,0.069123041636567,0.020687472813104395,0.01887727468579656,0.06828433373830983
2,San Pedro,Región Metropolitana de Santiago,9.229631501278547,9.737079171003277,9.080593399311917,9.210917408188811,0.009954744314834214,0.003423739076023449,0.003109716130920586,0.003140237530873847
2,San Pedro de la Paz,Región del Bío-Bío,50.80140224695205,26.385048263129743,23.787843126342427,24.205489297991704,0.0647354619447581,0.01723063868445865,0.016557014447949506,0.016557741572201953
2,San Rafael,Región del Maule,21.48486319691388,8.477322899702173,6.223983501513207,6.632008239715847,0.009600890202457,0.0030632710776686755,0.0019893315985463214,0.0022706323585771036
2,San Ramón,Región Metropolitana de Santiago,52.63104083538054,39.70553327004114,39.6349555770556,39.654080629348755,0.00259718466199797,0.00043790206474997984,0.00043790206474997984,0.00043790206474997984
2,San Rosendo,Región del Bío-Bío,27.27823529529572,22.388552430788693,16.648910416285197,17.526684181849156,0.004832031709608446,0.0039579378590300935,0.0028285221192890756,0.0028286631215981854
2,San Vicente,Región del Libertador Bernardo O'Higgins,16.106191800206393,9.968676858416387,8.59295542238459,8.899457720915477,0.013010175529054655,0.006617898205564204,0.005272080858434088,0.005526261148306861
2,Santa Bárbara,Región del Bío-Bío,6.8835861130718445,7.811514715789247,6.31062233775666,6.4176131281284885,0.022877780391596075,0.01997129412362333,0.013457589649041833,0.013503946504975732
2,Santa Cruz,Región del Libertador Bernardo O'Higgins,12.95040284171439,9.301494009432039,7.279336520496168,7.590725954415507,0.0070004237779978055,0.0034917950338751625,0.0022846332349570567,0.0024028327801965794
2,Santa Juana,Región del Bío-Bío,17.865695667694787,20.970963710210253,16.618982860084277,17.34558852034756,0.02022809039060668,0.03785409773380168,0.029592865504329602,0.029619760221582154
2,Santa María,Región de Valparaíso,3.350252080025773,1.5175605032530932,1.4759585086815052,1.4842065668789044,0.008467891743328713,3.576249121359805e-05,3.576249121359805e-05,3.576249121359805e-05
2,Santiago,Región Metropolitana de Santiago,48.483865919113164,40.13742379029593,40.06521882851919,40.08420772393544,0.00837062573412679,0.0020693301498983913,0.0020693301498983913,0.0020693301498983913
2,Santo Domingo,Región de Valparaíso,8.624930347998935,7.429658615034682,6.675731078013586,6.804032351450094,0.004339263812474143,0.0014051616169421157,0.0009495449454936827,0.0009815423277933137
2,Talagante,Región Metropolitana de Santiago,68.92889390048525,26.14988251583917,26.012033417537094,26.05694554731959,0.04385391672166648,0.012495501119089005,0.012495501119089005,0.012497359335917817
2,Talca,Región del Maule,39.12302052139564,23.013360428203967,19.775517982076117,20.38209837624582,0.04232479556571015,0.004481548495811043,0.0031210039340154867,0.0035631169880000735
2,Talcahuano,Región del Bío-Bío,43.74231294918062,25.30550820859273,23.030325204531355,23.404125341415412,0.047269503527226815,0.009538938983287688,0.009093646505546824,0.009094038069640778
2,Temuco,Región de La Araucanía,70.82971908989971,37.82566729931008,28.003554452620342,36.89249509528367,0.4272540454570437,0.10210176093071129,0.09056344208533744,0.12309570029620633
2,Teno,Región del Maule,7.33081492395241,6.9916463167507406,5.545118840590314,5.843628597914271,0.008368062219850422,0.014149834937845598,0.009134031364208428,0.010179032612760682
2,Teodoro Schmidt,Región de La Araucanía,38.78794758813132,24.98265314536076,16.26817781893229,20.236328606815626,0.056852312232786216,0.03159691136301668,0.01340319805734382,0.018330978810995706
2,Tiltil,Región Metropolitana de Santiago,9.112609481147139,16.98309511007017,16.883790691630345,16.907404558850963,0.02454890326158929,0.03889199725922209,0.03889199725922209,0.03889199725922209
2,Tirúa,Región del Bío-Bío,12.731276339576361,16.012169844467447,12.246138069619793,13.629194320901828,0.008856186382260534,0.009116308139099473,0.00467665877294478,0.005544886152947473
2,Toltén,Región de La Araucanía,29.24776172734546,25.26465221803851,16.19341209891738,20.885501077707392,0.04420601771203966,0.03739950956536539,0.01559344026254064,0.023882047164710773
2,Tomé,Región del Bío-Bío,23.1711529683804,24.808710825213392,20.860611735460846,21.279578403237768,0.03156158721803756,0.038333090754410645,0.031439770285335907,0.031441146622399656
2,Tortel,Región de Aysén del Gral.Ibañez del Campo,8.142295677384347,7.895051928370319,7.900194011614701,7.981615683739617,0.00016672081499627595,0.0011625906845398107,0.0002723536725814004,0.0009046690953938309
2,Traiguén,Región de La Araucanía,33.775838472048434,28.900855850102243,16.454619983987545,20.508389647939936,0.06459600813687438,0.07833225214110369,0.03282561858957597,0.04461573949248452
2,Treguaco,Región de Ñuble,22.111174103220307,23.517553855230414,18.515932244559135,18.936639713048937,0.016946105660703238,0.01652912620270437,0.01170056575437472,0.011701519603728259
2,Tucapel,Región del Bío-Bío,6.776764953415296,8.92778862359667,7.03187893294016,7.09534362638206,0.05181361273634345,0.039896090521756425,0.027037125483247278,0.02703836209968003
2,Valdivia,Región de Los Ríos,78.27805053139306,28.91150849060201,23.514242829408357,37.73636287640696,0.5698344040574843,0.14783154611418772,0.13107915234387899,0.27660688315869636
2,Valparaíso,Región de Valparaíso,10.251479293438262,8.32587822851165,7.944418656619591,8.027702105664586,0.0061339327548101,0.0001867072820225351,0.0001867072820225351,0.0001867072820225351
