day,region,avg_emision_ref,stddev_emision_ref,avg_emision_comb,stddev_emision_comb,avg_emision_comuna,stddev_emision_comuna,avg_emision_rebote,stddev_emision_rebote,avg_concentracion_ref,stddev_concentracion_ref,avg_concentracion_comb,stddev_concentracion_comb,avg_concentracion_comuna,stddev_concentracion_comuna,avg_concentracion_rebote,stddev_concentracion_rebote
2,Región de Valparaíso,5.064929382432774,0.07548865536361725,1.0332772056633808,0.015450267990406817,1.0469827514253245,0.015657183483443544,1.0342398798919004,0.015464805483694,4.919922336049773,0.6952582640997158,4.123133357818107,0.7942531986280259,4.281355534032434,0.792234237435994,4.157361761789583,0.7941847992977588
2,Región de Ñuble,27.739374994688376,0.4192499018343508,15.262600635561425,0.2312121851187929,19.390602235457905,0.2935763695950851,15.298072433397087,0.2317649098567998,17.052663092046657,3.0898844359059345,12.072607175430553,2.0201889742971297,14.798664290095097,2.649359978727037,12.330186847694332,2.0652935700281043
1,Región de Ñuble,27.11103522662151,0.3530357941889818,14.880862116191617,0.19375147839514856,18.910557058376003,0.24621287975101902,14.915012920929765,0.1941962801965327,17.341317324128838,3.4064558223451264,11.810696781906525,2.1219004659683187,14.531795528353575,2.5748146831693917,12.089778273918082,2.0962953327283556
5,Región de Ñuble,27.01607366584266,0.3994070842820653,14.862319797240197,0.21973216977321516,18.881797899712595,0.2791604743464596,14.89688801928272,0.22024323091574355,16.718916681369006,4.470355088082525,11.703841770431683,2.4903730588585633,14.119229669198587,3.310076981613267,11.885233525539421,2.546994186768364
3,Región de Ñuble,27.708089833850067,0.4295757799202207,15.229581340010519,0.236113152231751,19.350609231427377,0.3000038200294927,15.26479691083596,0.2366591688496911,16.829304244258324,4.55173747116269,11.975429852540955,2.9516480503488625,14.567119930620144,3.7109416972599942,12.166384944654215,2.982009174557953
4,Región de Ñuble,27.175812371044053,0.3905132693326853,14.928306697880961,0.2142969252215228,18.969153035300717,0.2724137477064771,14.962710527153174,0.21478359112045284,17.059361804008336,3.9723565458047467,11.874821484215113,2.4228008674250816,14.459665677583919,2.940963742920193,12.088363493169213,2.426818598423428
7,Región de Ñuble,27.792555990602064,0.4103134362892682,15.248637818461717,0.22483160726709245,19.37928951828931,0.28584324028345925,15.283520050940282,0.2253398441196132,17.608599024182723,4.460206738880495,12.073242884067685,2.8525519236648766,14.81029951520249,3.781175583083267,12.281554207739854,2.8710122755097784
6,Región de Ñuble,27.53940112074086,0.394553391927985,15.124818744646461,0.21668438606388982,19.221970021567802,0.27543722626210526,15.159441722430609,0.21717699455734063,16.00413256562669,2.812710268520461,10.836611619406057,1.8225139698841655,13.220968573375083,2.2798839630879506,11.024939702399621,1.830040185158671
1,Región del Bío-Bío,35.651283859400245,0.46424468065625574,17.90373518795825,0.23322610500687346,25.29622300651837,0.3295325770840268,18.419626647438466,0.2399444556869915,14.127075756887322,1.9666692977176117,10.873232959274683,1.558529481585942,13.676792070076303,1.904396142835633,11.44083488494261,1.5682439747818693
2,Región del Bío-Bío,36.48489457892742,0.5503588435449694,18.364078156217317,0.27833128639814414,25.937124236423745,0.39279949789976937,18.8935085419099,0.286360515982072,14.200677820833592,1.8157743754822546,10.96262490756888,1.5926740896923564,13.728470092462327,1.8260260525349246,11.458297499453804,1.5991859949114868
4,Región del Bío-Bío,35.73950204145989,0.5134881129889343,17.961471455660902,0.25794651187371603,25.374425109560168,0.36461974317583823,18.479088930600593,0.2653798706700937,13.736095613624807,2.2873211665012074,10.521467896707723,2.294655622213456,13.205352153997438,2.458379245870626,11.032566892414511,2.291233117919559
3,Región del Bío-Bío,36.44807221961477,0.5650759159581484,18.324813285884986,0.2841075978291785,25.885023409633224,0.40132326633951304,18.85296198676671,0.292296544723037,13.819056785402186,2.2984721921926012,10.716950602740198,1.9464298385016272,13.322443908242986,2.352056496483751,11.128422020848635,1.9663787057833937
5,Región del Bío-Bío,35.518539056691395,0.5251041556254132,17.88121526913689,0.26450512811564103,25.255119641243695,0.37361792740578087,18.396772275050115,0.27213472174349157,14.038432993290133,2.5868297081286062,10.851797315625193,1.8039255786176784,13.466909515802586,2.3574444244942567,11.31525053079043,1.8379730026050554
7,Región del Bío-Bío,36.54295201051637,0.5393132394590013,18.345471419769588,0.2706743963865123,25.923096770983154,0.382603580488434,18.87405651919525,0.2784557105250503,14.307479616788342,2.1989675542883127,10.727221863569788,1.4144329621107736,13.637502337116889,2.192737892478285,11.243929696166921,1.4485609016366492
6,Región del Bío-Bío,36.21972876228464,0.5188588932812555,18.197576239011195,0.26073238125554254,25.713741948017073,0.36851897144659534,18.72189982812858,0.26824113100907065,13.079571896911622,2.140430243304581,9.823870292447335,1.6296444796579317,12.398486230507096,1.8729918479093333,10.291650174540553,1.5977212920854762
7,Región del Libertador Bernardo O'Higgins,6.095774395441373,0.08966892541836814,3.7247671397487223,0.05484457383703019,4.4101371353109515,0.06494855750200149,3.87188525849754,0.057012760553122564,6.906235349781796,0.8902495882463108,5.900327097502062,0.6882386759017349,6.558221092820464,0.8343588703879131,6.040992103036162,0.7130067601379788
2,Región del Libertador Bernardo O'Higgins,6.11041021064609,0.09172800736955787,3.729761146209046,0.05634261524873599,4.41478092066841,0.06668729513949413,3.8768684146221886,0.05856504696852214,7.543913019385417,0.9684093505402598,6.210844936322541,0.8649110186090989,6.931215843922636,0.8982808118888024,6.361205584432862,0.8746495104929644
5,Región del Libertador Bernardo O'Higgins,5.937483095826574,0.08777930537093058,3.6297049499018597,0.053662515524605506,4.2967097074988,0.06352372119635599,3.772940999035396,0.05578015333423685,6.987976359613028,0.7997977974797985,6.196335354495217,0.7574830397008507,6.820545108192616,0.8105312925030473,6.3266033205088,0.7656143452477132
4,Región del Libertador Bernardo O'Higgins,5.975938694697875,0.08569271686349544,3.6480135925463237,0.052331787409533655,4.31851763907825,0.06196687706349393,3.7919680012865977,0.0543997786175296,7.158329275074733,0.8478401190505108,6.229985059855026,0.7119843875038093,6.9088014620067435,0.7123354710976577,6.366536428970995,0.7095478820824442
3,Región del Libertador Bernardo O'Higgins,6.100323982141353,0.09457706772329784,3.7223808220882755,0.057713427877449666,4.406198114527192,0.06831738228048909,3.8692079232163255,0.05998994173784404,7.098289312320194,0.8798217151892443,6.121585949437426,0.8729865210657635,6.834142872699908,0.8715344142263841,6.265939518508754,0.874847648217868
6,Región del Libertador Bernardo O'Higgins,6.055684121847806,0.08671882453167641,3.6959356574928215,0.052934061889923265,4.375733901228706,0.06268130747027383,3.841874032895948,0.05502601949398567,6.676222063771242,0.8977130422294295,5.852805941785357,0.7775116160315622,6.482936203268197,0.8340256348402734,5.990854885496739,0.7934367195270657
1,Región del Libertador Bernardo O'Higgins,5.951653323442341,0.07750138106265572,3.635507773215148,0.047345856301642175,4.304126083007281,0.05605619162430599,3.7790409049364877,0.049215188864777756,7.201800702415954,0.8294464539065867,6.061553435664516,1.0425082124628213,6.774034828162138,1.0931998490213064,6.213982812550701,1.0544376511610987
3,Región del Maule,13.193049139623332,0.20453997026741658,4.669644090513391,0.07240226733040184,9.519418451523668,0.14759874929788888,5.28903607726496,0.08200587885505213,8.52416851612068,1.6149234524789486,5.709405975661717,0.8253024329894869,7.372021495012983,1.1122570482351724,5.942529804322018,0.8400805201689219
7,Región del Maule,13.213626843956593,0.19487554770505672,4.6707902269097366,0.0687481653280572,9.531923206213634,0.1404134679706816,5.291452686426771,0.07789629686707514,8.532819369460546,1.4763266292743704,5.575674189605323,0.8403658205253219,7.255980994370085,1.2445932049215385,5.819301544390831,0.8726086752879476
2,Región del Maule,13.207492215108013,0.19918443858178617,4.6803747460301794,0.07090536152934634,9.538525501529751,0.14424835198392588,5.3009133274486295,0.0802833395397511,9.16715143535959,1.3186178852407542,6.121363577064649,0.7053133280049246,7.907878687042494,0.9952201521146691,6.397384580809009,0.7423773272188705
4,Región del Maule,12.933430635647515,0.18558999921971903,4.575846531034023,0.06559563281567916,9.331283210307289,0.1339367871038943,5.18313751789827,0.07431683398723814,8.813677025400294,1.5389391275878672,5.847126657376159,1.0419412426274346,7.494829779387309,1.1583970422854812,6.084673592378667,1.0441873442969947
1,Región del Maule,12.89508666684327,0.16791785976237358,4.559499685238792,0.059385327253553576,9.301711160821954,0.12114503394963286,5.165035858599315,0.06727236104638362,9.171453847192431,1.2892004722113355,5.918561793746057,0.8054050025708211,7.681897775574381,0.9444571537026326,6.198372143544096,0.8212484926501178
5,Región del Maule,12.851916707956446,0.19000195533046468,4.556093144387189,0.06736227611946649,9.28637261728073,0.13730189428418516,5.160330249491911,0.0762960371845952,8.411656007607263,1.5397987138437952,5.700891803172661,0.7907776045507852,7.230706725974565,1.1821691262860319,5.923970801196319,0.849828551991354
6,Región del Maule,13.101355806603593,0.18759298502368804,4.633653078720235,0.06636857806046706,9.455456380520339,0.1355083427427007,5.249254895475809,0.07519227258587473,7.981339369822703,1.3811681105379892,5.237954019868767,0.7693586853637777,6.804628427958003,1.002312946508848,5.467554757259777,0.791919439856472
